"Geolocation","Threshold/Incidence/Parameters","Year","Value (Reported value — see source for units)","Source status","Release","Source"
"..Region II (Cagayan Valley) 2/, 3/","95% Confidence Interval (Lower Limit)","2018","14.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region II (Cagayan Valley) 2/, 3/","95% Confidence Interval (Lower Limit)","2021","13.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region II (Cagayan Valley) 2/, 3/","95% Confidence Interval (Lower Limit)","2023","8.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region II (Cagayan Valley) 2/, 3/","95% Confidence Interval (Upper Limit)","2018","18.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region II (Cagayan Valley) 2/, 3/","95% Confidence Interval (Upper Limit)","2021","17.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region II (Cagayan Valley) 2/, 3/","95% Confidence Interval (Upper Limit)","2023","12","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Batanes 1/, 3/, a/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2018","37539.82","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Batanes 1/, 3/, a/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2021","35550.35","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Batanes 1/, 3/, a/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2023","39826.47","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Batanes 1/, 3/, a/, b/, c/","Poverty Incidence among Population (%)","2018","9.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Batanes 1/, 3/, a/, b/, c/","Poverty Incidence among Population (%)","2021","3.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Batanes 1/, 3/, a/, b/, c/","Poverty Incidence among Population (%)","2023","4.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Batanes 1/, 3/, a/, b/, c/","Coefficient of Variation","2018","16.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Batanes 1/, 3/, a/, b/, c/","Coefficient of Variation","2021","27.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Batanes 1/, 3/, a/, b/, c/","Coefficient of Variation","2023","25.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Batanes 1/, 3/, a/, b/, c/","Standard Error","2018","1.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Batanes 1/, 3/, a/, b/, c/","Standard Error","2021","0.9","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Batanes 1/, 3/, a/, b/, c/","Standard Error","2023","1.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Batanes 1/, 3/, a/, b/, c/","95% Confidence Interval (Lower Limit)","2018","6.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Batanes 1/, 3/, a/, b/, c/","95% Confidence Interval (Lower Limit)","2021","1.5","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Batanes 1/, 3/, a/, b/, c/","95% Confidence Interval (Lower Limit)","2023","2.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Batanes 1/, 3/, a/, b/, c/","95% Confidence Interval (Upper Limit)","2018","12.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Batanes 1/, 3/, a/, b/, c/","95% Confidence Interval (Upper Limit)","2021","5.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Batanes 1/, 3/, a/, b/, c/","95% Confidence Interval (Upper Limit)","2023","6.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Cagayan 1/, 3/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2018","24759.12","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Cagayan 1/, 3/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2021","26954.25","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Cagayan 1/, 3/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2023","30054.91","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Cagayan 1/, 3/, b/, c/","Poverty Incidence among Population (%)","2018","16","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Cagayan 1/, 3/, b/, c/","Poverty Incidence among Population (%)","2021","10.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Cagayan 1/, 3/, b/, c/","Poverty Incidence among Population (%)","2023","8.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Cagayan 1/, 3/, b/, c/","Coefficient of Variation","2018","9.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Cagayan 1/, 3/, b/, c/","Coefficient of Variation","2021","13.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Cagayan 1/, 3/, b/, c/","Coefficient of Variation","2023","16","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Cagayan 1/, 3/, b/, c/","Standard Error","2018","1.5","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Cagayan 1/, 3/, b/, c/","Standard Error","2021","1.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Cagayan 1/, 3/, b/, c/","Standard Error","2023","1.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Cagayan 1/, 3/, b/, c/","95% Confidence Interval (Lower Limit)","2018","13.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Cagayan 1/, 3/, b/, c/","95% Confidence Interval (Lower Limit)","2021","7.5","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Cagayan 1/, 3/, b/, c/","95% Confidence Interval (Lower Limit)","2023","5.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Cagayan 1/, 3/, b/, c/","95% Confidence Interval (Upper Limit)","2018","18.9","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Cagayan 1/, 3/, b/, c/","95% Confidence Interval (Upper Limit)","2021","12.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Cagayan 1/, 3/, b/, c/","95% Confidence Interval (Upper Limit)","2023","10.8","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Isabela 2/, 3/, a/, c/","Annual Per Capita Poverty Threshold (in PhP)","2018","25460.19","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Isabela 2/, 3/, a/, c/","Annual Per Capita Poverty Threshold (in PhP)","2021","29451.72","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Isabela 2/, 3/, a/, c/","Annual Per Capita Poverty Threshold (in PhP)","2023","34499.81","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Isabela 2/, 3/, a/, c/","Poverty Incidence among Population (%)","2018","17.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Isabela 2/, 3/, a/, c/","Poverty Incidence among Population (%)","2021","20.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Isabela 2/, 3/, a/, c/","Poverty Incidence among Population (%)","2023","11.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Isabela 2/, 3/, a/, c/","Coefficient of Variation","2018","10.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Isabela 2/, 3/, a/, c/","Coefficient of Variation","2021","9.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Isabela 2/, 3/, a/, c/","Coefficient of Variation","2023","12.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Isabela 2/, 3/, a/, c/","Standard Error","2018","1.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Isabela 2/, 3/, a/, c/","Standard Error","2021","1.9","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Isabela 2/, 3/, a/, c/","Standard Error","2023","1.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Isabela 2/, 3/, a/, c/","95% Confidence Interval (Lower Limit)","2018","13.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Isabela 2/, 3/, a/, c/","95% Confidence Interval (Lower Limit)","2021","16.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Isabela 2/, 3/, a/, c/","95% Confidence Interval (Lower Limit)","2023","8.9","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Isabela 2/, 3/, a/, c/","95% Confidence Interval (Upper Limit)","2018","20.5","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Isabela 2/, 3/, a/, c/","95% Confidence Interval (Upper Limit)","2021","23.9","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Isabela 2/, 3/, a/, c/","95% Confidence Interval (Upper Limit)","2023","14.5","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Nueva Vizcaya a/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2018","24857.04","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Nueva Vizcaya a/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2021","25513.89","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Nueva Vizcaya a/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2023","28777.97","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Nueva Vizcaya a/, b/, c/","Poverty Incidence among Population (%)","2018","16.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Nueva Vizcaya a/, b/, c/","Poverty Incidence among Population (%)","2021","15.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Nueva Vizcaya a/, b/, c/","Poverty Incidence among Population (%)","2023","11.5","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Nueva Vizcaya a/, b/, c/","Coefficient of Variation","2018","12.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Nueva Vizcaya a/, b/, c/","Coefficient of Variation","2021","13.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Nueva Vizcaya a/, b/, c/","Coefficient of Variation","2023","14","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Nueva Vizcaya a/, b/, c/","Standard Error","2018","2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Nueva Vizcaya a/, b/, c/","Standard Error","2021","2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Nueva Vizcaya a/, b/, c/","Standard Error","2023","1.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Nueva Vizcaya a/, b/, c/","95% Confidence Interval (Lower Limit)","2018","12.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Nueva Vizcaya a/, b/, c/","95% Confidence Interval (Lower Limit)","2021","11.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Nueva Vizcaya a/, b/, c/","95% Confidence Interval (Lower Limit)","2023","8.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Nueva Vizcaya a/, b/, c/","95% Confidence Interval (Upper Limit)","2018","20","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Nueva Vizcaya a/, b/, c/","95% Confidence Interval (Upper Limit)","2021","19.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Nueva Vizcaya a/, b/, c/","95% Confidence Interval (Upper Limit)","2023","14.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quirino a/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2018","23580.08","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quirino a/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2021","27059.56","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quirino a/, b/, c/","Annual Per Capita Poverty Threshold (in PhP)","2023","29188.68","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quirino a/, b/, c/","Poverty Incidence among Population (%)","2018","12.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quirino a/, b/, c/","Poverty Incidence among Population (%)","2021","9.1","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quirino a/, b/, c/","Poverty Incidence among Population (%)","2023","10.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quirino a/, b/, c/","Coefficient of Variation","2018","11.5","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quirino a/, b/, c/","Coefficient of Variation","2021","13.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quirino a/, b/, c/","Coefficient of Variation","2023","13.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quirino a/, b/, c/","Standard Error","2018","1.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quirino a/, b/, c/","Standard Error","2021","1.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quirino a/, b/, c/","Standard Error","2023","1.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quirino a/, b/, c/","95% Confidence Interval (Lower Limit)","2018","9.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quirino a/, b/, c/","95% Confidence Interval (Lower Limit)","2021","6.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quirino a/, b/, c/","95% Confidence Interval (Lower Limit)","2023","7.5","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quirino a/, b/, c/","95% Confidence Interval (Upper Limit)","2018","15.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quirino a/, b/, c/","95% Confidence Interval (Upper Limit)","2021","11.5","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"....Quirino a/, b/, c/","95% Confidence Interval (Upper Limit)","2023","12.9","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region III (Central Luzon) 1/, 2/","Annual Per Capita Poverty Threshold (in PhP)","2018","26954.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region III (Central Luzon) 1/, 2/","Annual Per Capita Poverty Threshold (in PhP)","2021","31584.34","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region III (Central Luzon) 1/, 2/","Annual Per Capita Poverty Threshold (in PhP)","2023","38509.97","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region III (Central Luzon) 1/, 2/","Poverty Incidence among Population (%)","2018","7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region III (Central Luzon) 1/, 2/","Poverty Incidence among Population (%)","2021","11.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region III (Central Luzon) 1/, 2/","Poverty Incidence among Population (%)","2023","8.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region III (Central Luzon) 1/, 2/","Coefficient of Variation","2018","6.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region III (Central Luzon) 1/, 2/","Coefficient of Variation","2021","5.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region III (Central Luzon) 1/, 2/","Coefficient of Variation","2023","6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region III (Central Luzon) 1/, 2/","Standard Error","2018","0.4","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region III (Central Luzon) 1/, 2/","Standard Error","2021","0.6","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region III (Central Luzon) 1/, 2/","Standard Error","2023","0.5","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region III (Central Luzon) 1/, 2/","95% Confidence Interval (Lower Limit)","2018","6.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region III (Central Luzon) 1/, 2/","95% Confidence Interval (Lower Limit)","2021","10.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region III (Central Luzon) 1/, 2/","95% Confidence Interval (Lower Limit)","2023","7.3","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region III (Central Luzon) 1/, 2/","95% Confidence Interval (Upper Limit)","2018","7.9","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region III (Central Luzon) 1/, 2/","95% Confidence Interval (Upper Limit)","2021","12.7","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
"..Region III (Central Luzon) 1/, 2/","95% Confidence Interval (Upper Limit)","2023","9.2","","2026-08-03T13-49-16-ffb070b97929","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1F__FY/0041F3DF02A.px"
